DATA,,,,,,
key,data,,,,,
token_name,Bonfida,,,,,
token_symbol,FIDA,,,,,
start_date,31/12/2020,,,,,
start_tokens,1000000000,,,,,
emission_schedule,1D,,,,,
emission_type,linear_unlock,,,,,
emission_incentive,,,,,,
DISTRIBUTION,,,,,,
entity,Seed,Liquidity,IEO,Serum Ecosystem Incentives,Team,Bonfida Foundation
type,percentage,percentage,percentage,percentage,percentage,percentage
group,investors,ecosystem,public,ecosystem,team_advisors,foundation
emission,unlock,unlock,unlock,unlock,unlock,unlock
t946,4.770985401,2,0.6,6.240875912,5.301094891,36.25948905
t947,4.77919708,2,0.6,6.248175182,5.310218978,36.32189781
t948,4.787408759,2,0.6,6.255474453,5.319343066,36.38430657
t949,4.795620438,2,0.6,6.262773723,5.328467153,36.44671533
t950,4.803832117,2,0.6,6.270072993,5.337591241,36.50912409
t951,4.812043796,2,0.6,6.277372263,5.346715328,36.57153285
t952,4.820255474,2,0.6,6.284671533,5.355839416,36.63394161
t953,4.828467153,2,0.6,6.291970803,5.364963504,36.69635036
t954,4.836678832,2,0.6,6.299270073,5.374087591,36.75875912
t955,4.844890511,2,0.6,6.306569343,5.383211679,36.82116788
t956,4.85310219,2,0.6,6.313868613,5.392335766,36.88357664
t957,4.861313869,2,0.6,6.321167883,5.401459854,36.9459854
t958,4.869525547,2,0.6,6.328467153,5.410583942,37.00839416
t959,4.877737226,2,0.6,6.335766423,5.419708029,37.07080292
t960,4.885948905,2,0.6,6.343065693,5.428832117,37.13321168
t961,4.894160584,2,0.6,6.350364964,5.437956204,37.19562044
t962,4.902372263,2,0.6,6.357664234,5.447080292,37.2580292
t963,4.910583942,2,0.6,6.364963504,5.45620438,37.32043796
t964,4.91879562,2,0.6,6.372262774,5.465328467,37.38284672
t965,4.927007299,2,0.6,6.379562044,5.474452555,37.44525547
t966,4.935218978,2,0.6,6.386861314,5.483576642,37.50766423
t967,4.943430657,2,0.6,6.394160584,5.49270073,37.57007299
t968,4.951642336,2,0.6,6.401459854,5.501824818,37.63248175
t969,4.959854015,2,0.6,6.408759124,5.510948905,37.69489051
t970,4.968065693,2,0.6,6.416058394,5.520072993,37.75729927
t971,4.976277372,2,0.6,6.423357664,5.52919708,37.81970803
t972,4.984489051,2,0.6,6.430656934,5.538321168,37.88211679
t973,4.99270073,2,0.6,6.437956204,5.547445255,37.94452555
t974,5.000912409,2,0.6,6.445255474,5.556569343,38.00693431
t975,5.009124088,2,0.6,6.452554745,5.565693431,38.06934307
t976,5.017335766,2,0.6,6.459854015,5.574817518,38.13175182
t977,5.025547445,2,0.6,6.467153285,5.583941606,38.19416058
t978,5.033759124,2,0.6,6.474452555,5.593065693,38.25656934
t979,5.041970803,2,0.6,6.481751825,5.602189781,38.3189781
t980,5.050182482,2,0.6,6.489051095,5.611313869,38.38138686
t981,5.058394161,2,0.6,6.496350365,5.620437956,38.44379562
t982,5.066605839,2,0.6,6.503649635,5.629562044,38.50620438
t983,5.074817518,2,0.6,6.510948905,5.638686131,38.56861314
t984,5.083029197,2,0.6,6.518248175,5.647810219,38.6310219
t985,5.091240876,2,0.6,6.525547445,5.656934307,38.69343066
t986,5.099452555,2,0.6,6.532846715,5.666058394,38.75583942
t987,5.107664234,2,0.6,6.540145985,5.675182482,38.81824818
t988,5.115875912,2,0.6,6.547445255,5.684306569,38.88065693
t989,5.124087591,2,0.6,6.554744526,5.693430657,38.94306569
t990,5.13229927,2,0.6,6.562043796,5.702554745,39.00547445
t991,5.140510949,2,0.6,6.569343066,5.711678832,39.06788321
t992,5.148722628,2,0.6,6.576642336,5.72080292,39.13029197
t993,5.156934307,2,0.6,6.583941606,5.729927007,39.19270073
t994,5.165145985,2,0.6,6.591240876,5.739051095,39.25510949
t995,5.173357664,2,0.6,6.598540146,5.748175182,39.31751825
t996,5.181569343,2,0.6,6.605839416,5.75729927,39.37992701
t997,5.189781022,2,0.6,6.613138686,5.766423358,39.44233577
t998,5.197992701,2,0.6,6.620437956,5.775547445,39.50474453
t999,5.20620438,2,0.6,6.627737226,5.784671533,39.56715328
t1000,5.214416058,2,0.6,6.635036496,5.79379562,39.62956204
t1001,5.222627737,2,0.6,6.642335766,5.802919708,39.6919708
t1002,5.230839416,2,0.6,6.649635036,5.812043796,39.75437956
t1003,5.239051095,2,0.6,6.656934307,5.821167883,39.81678832
t1004,5.247262774,2,0.6,6.664233577,5.830291971,39.87919708
t1005,5.255474453,2,0.6,6.671532847,5.839416058,39.94160584
t1006,5.263686131,2,0.6,6.678832117,5.848540146,40.0040146
t1007,5.27189781,2,0.6,6.686131387,5.857664234,40.06642336
t1008,5.280109489,2,0.6,6.693430657,5.866788321,40.12883212
t1009,5.288321168,2,0.6,6.700729927,5.875912409,40.19124088
t1010,5.296532847,2,0.6,6.708029197,5.885036496,40.25364964
t1011,5.304744526,2,0.6,6.715328467,5.894160584,40.31605839
t1012,5.312956204,2,0.6,6.722627737,5.903284672,40.37846715
t1013,5.321167883,2,0.6,6.729927007,5.912408759,40.44087591
t1014,5.329379562,2,0.6,6.737226277,5.921532847,40.50328467
t1015,5.337591241,2,0.6,6.744525547,5.930656934,40.56569343
t1016,5.34580292,2,0.6,6.751824818,5.939781022,40.62810219
t1017,5.354014599,2,0.6,6.759124088,5.948905109,40.69051095
t1018,5.362226277,2,0.6,6.766423358,5.958029197,40.75291971
t1019,5.370437956,2,0.6,6.773722628,5.967153285,40.81532847
t1020,5.378649635,2,0.6,6.781021898,5.976277372,40.87773723
t1021,5.386861314,2,0.6,6.788321168,5.98540146,40.94014599
t1022,5.395072993,2,0.6,6.795620438,5.994525547,41.00255474
t1023,5.403284672,2,0.6,6.802919708,6.003649635,41.0649635
t1024,5.41149635,2,0.6,6.810218978,6.012773723,41.12737226
t1025,5.419708029,2,0.6,6.817518248,6.02189781,41.18978102
t1026,5.427919708,2,0.6,6.824817518,6.031021898,41.25218978
t1027,5.436131387,2,0.6,6.832116788,6.040145985,41.31459854
t1028,5.444343066,2,0.6,6.839416058,6.049270073,41.3770073
t1029,5.452554745,2,0.6,6.846715328,6.058394161,41.43941606
t1030,5.460766423,2,0.6,6.854014599,6.067518248,41.50182482
t1031,5.468978102,2,0.6,6.861313869,6.076642336,41.56423358
t1032,5.477189781,2,0.6,6.868613139,6.085766423,41.62664234
t1033,5.48540146,2,0.6,6.875912409,6.094890511,41.68905109
t1034,5.493613139,2,0.6,6.883211679,6.104014599,41.75145985
t1035,5.501824818,2,0.6,6.890510949,6.113138686,41.81386861
t1036,5.510036496,2,0.6,6.897810219,6.122262774,41.87627737
t1037,5.518248175,2,0.6,6.905109489,6.131386861,41.93868613
t1038,5.526459854,2,0.6,6.912408759,6.140510949,42.00109489
t1039,5.534671533,2,0.6,6.919708029,6.149635036,42.06350365
t1040,5.542883212,2,0.6,6.927007299,6.158759124,42.12591241
t1041,5.551094891,2,0.6,6.934306569,6.167883212,42.18832117
t1042,5.559306569,2,0.6,6.941605839,6.177007299,42.25072993
t1043,5.567518248,2,0.6,6.948905109,6.186131387,42.31313869
t1044,5.575729927,2,0.6,6.95620438,6.195255474,42.37554745
t1045,5.583941606,2,0.6,6.96350365,6.204379562,42.4379562
t1046,5.592153285,2,0.6,6.97080292,6.21350365,42.50036496
t1047,5.600364964,2,0.6,6.97810219,6.222627737,42.56277372
t1048,5.608576642,2,0.6,6.98540146,6.231751825,42.62518248
t1049,5.616788321,2,0.6,6.99270073,6.240875912,42.68759124
t1050,5.625,2,0.6,7,6.25,42.75
t1051,5.633211679,2,0.6,7.00729927,6.259124088,42.81240876
t1052,5.641423358,2,0.6,7.01459854,6.268248175,42.87481752
t1053,5.649635036,2,0.6,7.02189781,6.277372263,42.93722628
t1054,5.657846715,2,0.6,7.02919708,6.28649635,42.99963504
t1055,5.666058394,2,0.6,7.03649635,6.295620438,43.0620438
t1056,5.674270073,2,0.6,7.04379562,6.304744526,43.12445255
t1057,5.682481752,2,0.6,7.051094891,6.313868613,43.18686131
t1058,5.690693431,2,0.6,7.058394161,6.322992701,43.24927007
t1059,5.698905109,2,0.6,7.065693431,6.332116788,43.31167883
t1060,5.707116788,2,0.6,7.072992701,6.341240876,43.37408759
t1061,5.715328467,2,0.6,7.080291971,6.350364964,43.43649635
t1062,5.723540146,2,0.6,7.087591241,6.359489051,43.49890511
t1063,5.731751825,2,0.6,7.094890511,6.368613139,43.56131387
t1064,5.739963504,2,0.6,7.102189781,6.377737226,43.62372263
t1065,5.748175182,2,0.6,7.109489051,6.386861314,43.68613139
t1066,5.756386861,2,0.6,7.116788321,6.395985401,43.74854015
t1067,5.76459854,2,0.6,7.124087591,6.405109489,43.81094891
t1068,5.772810219,2,0.6,7.131386861,6.414233577,43.87335766
t1069,5.781021898,2,0.6,7.138686131,6.423357664,43.93576642
t1070,5.789233577,2,0.6,7.145985401,6.432481752,43.99817518
t1071,5.797445255,2,0.6,7.153284672,6.441605839,44.06058394
t1072,5.805656934,2,0.6,7.160583942,6.450729927,44.1229927
t1073,5.813868613,2,0.6,7.167883212,6.459854015,44.18540146
t1074,5.822080292,2,0.6,7.175182482,6.468978102,44.24781022
t1075,5.830291971,2,0.6,7.182481752,6.47810219,44.31021898
t1076,5.83850365,2,0.6,7.189781022,6.487226277,44.37262774
t1077,5.846715328,2,0.6,7.197080292,6.496350365,44.4350365
t1078,5.854927007,2,0.6,7.204379562,6.505474453,44.49744526
t1079,5.863138686,2,0.6,7.211678832,6.51459854,44.55985401
t1080,5.871350365,2,0.6,7.218978102,6.523722628,44.62226277
t1081,5.879562044,2,0.6,7.226277372,6.532846715,44.68467153
t1082,5.887773723,2,0.6,7.233576642,6.541970803,44.74708029
t1083,5.895985401,2,0.6,7.240875912,6.551094891,44.80948905
t1084,5.90419708,2,0.6,7.248175182,6.560218978,44.87189781
t1085,5.912408759,2,0.6,7.255474453,6.569343066,44.93430657
t1086,5.920620438,2,0.6,7.262773723,6.578467153,44.99671533
t1087,5.928832117,2,0.6,7.270072993,6.587591241,45.05912409
t1088,5.937043796,2,0.6,7.277372263,6.596715328,45.12153285
t1089,5.945255474,2,0.6,7.284671533,6.605839416,45.18394161
t1090,5.953467153,2,0.6,7.291970803,6.614963504,45.24635036
t1091,5.961678832,2,0.6,7.299270073,6.624087591,45.30875912
t1092,5.969890511,2,0.6,7.306569343,6.633211679,45.37116788
t1093,5.97810219,2,0.6,7.313868613,6.642335766,45.43357664
t1094,5.986313869,2,0.6,7.321167883,6.651459854,45.4959854
t1095,5.994525547,2,0.6,7.328467153,6.660583942,45.55839416
t1096,6.002737226,2,0.6,7.335766423,6.669708029,45.62080292
t1097,6.010948905,2,0.6,7.343065693,6.678832117,45.68321168
t1098,6.019160584,2,0.6,7.350364964,6.687956204,45.74562044
t1099,6.027372263,2,0.6,7.357664234,6.697080292,45.8080292
t1100,6.035583942,2,0.6,7.364963504,6.70620438,45.87043796
t1101,6.04379562,2,0.6,7.372262774,6.715328467,45.93284672
t1102,6.052007299,2,0.6,7.379562044,6.724452555,45.99525547
t1103,6.060218978,2,0.6,7.386861314,6.733576642,46.05766423
t1104,6.068430657,2,0.6,7.394160584,6.74270073,46.12007299
t1105,6.076642336,2,0.6,7.401459854,6.751824818,46.18248175
t1106,6.084854015,2,0.6,7.408759124,6.760948905,46.24489051
t1107,6.093065693,2,0.6,7.416058394,6.770072993,46.30729927
t1108,6.101277372,2,0.6,7.423357664,6.77919708,46.36970803
t1109,6.109489051,2,0.6,7.430656934,6.788321168,46.43211679
t1110,6.11770073,2,0.6,7.437956204,6.797445255,46.49452555
t1111,6.125912409,2,0.6,7.445255474,6.806569343,46.55693431
t1112,6.134124088,2,0.6,7.452554745,6.815693431,46.61934307
t1113,6.142335766,2,0.6,7.459854015,6.824817518,46.68175182
t1114,6.150547445,2,0.6,7.467153285,6.833941606,46.74416058
t1115,6.158759124,2,0.6,7.474452555,6.843065693,46.80656934
t1116,6.166970803,2,0.6,7.481751825,6.852189781,46.8689781
t1117,6.175182482,2,0.6,7.489051095,6.861313869,46.93138686
t1118,6.183394161,2,0.6,7.496350365,6.870437956,46.99379562
t1119,6.191605839,2,0.6,7.503649635,6.879562044,47.05620438
t1120,6.199817518,2,0.6,7.510948905,6.888686131,47.11861314
t1121,6.208029197,2,0.6,7.518248175,6.897810219,47.1810219
t1122,6.216240876,2,0.6,7.525547445,6.906934307,47.24343066
t1123,6.224452555,2,0.6,7.532846715,6.916058394,47.30583942
t1124,6.232664234,2,0.6,7.540145985,6.925182482,47.36824818
t1125,6.240875912,2,0.6,7.547445255,6.934306569,47.43065693
t1126,6.249087591,2,0.6,7.554744526,6.943430657,47.49306569
t1127,6.25729927,2,0.6,7.562043796,6.952554745,47.55547445
t1128,6.265510949,2,0.6,7.569343066,6.961678832,47.61788321
t1129,6.273722628,2,0.6,7.576642336,6.97080292,47.68029197
t1130,6.281934307,2,0.6,7.583941606,6.979927007,47.74270073
t1131,6.290145985,2,0.6,7.591240876,6.989051095,47.80510949
t1132,6.298357664,2,0.6,7.598540146,6.998175182,47.86751825
t1133,6.306569343,2,0.6,7.605839416,7.00729927,47.92992701
t1134,6.314781022,2,0.6,7.613138686,7.016423358,47.99233577
t1135,6.322992701,2,0.6,7.620437956,7.025547445,48.05474453
t1136,6.33120438,2,0.6,7.627737226,7.034671533,48.11715328
t1137,6.339416058,2,0.6,7.635036496,7.04379562,48.17956204
t1138,6.347627737,2,0.6,7.642335766,7.052919708,48.2419708
t1139,6.355839416,2,0.6,7.649635036,7.062043796,48.30437956
t1140,6.364051095,2,0.6,7.656934307,7.071167883,48.36678832
t1141,6.372262774,2,0.6,7.664233577,7.080291971,48.42919708
t1142,6.380474453,2,0.6,7.671532847,7.089416058,48.49160584
t1143,6.388686131,2,0.6,7.678832117,7.098540146,48.5540146
t1144,6.39689781,2,0.6,7.686131387,7.107664234,48.61642336
t1145,6.405109489,2,0.6,7.693430657,7.116788321,48.67883212
t1146,6.413321168,2,0.6,7.700729927,7.125912409,48.74124088
t1147,6.421532847,2,0.6,7.708029197,7.135036496,48.80364964
t1148,6.429744526,2,0.6,7.715328467,7.144160584,48.86605839
t1149,6.437956204,2,0.6,7.722627737,7.153284672,48.92846715
t1150,6.446167883,2,0.6,7.729927007,7.162408759,48.99087591
t1151,6.454379562,2,0.6,7.737226277,7.171532847,49.05328467
t1152,6.462591241,2,0.6,7.744525547,7.180656934,49.11569343
t1153,6.47080292,2,0.6,7.751824818,7.189781022,49.17810219
t1154,6.479014599,2,0.6,7.759124088,7.198905109,49.24051095
t1155,6.487226277,2,0.6,7.766423358,7.208029197,49.30291971
t1156,6.495437956,2,0.6,7.773722628,7.217153285,49.36532847
t1157,6.503649635,2,0.6,7.781021898,7.226277372,49.42773723
t1158,6.511861314,2,0.6,7.788321168,7.23540146,49.49014599
t1159,6.520072993,2,0.6,7.795620438,7.244525547,49.55255474
t1160,6.528284672,2,0.6,7.802919708,7.253649635,49.6149635
t1161,6.53649635,2,0.6,7.810218978,7.262773723,49.67737226
t1162,6.544708029,2,0.6,7.817518248,7.27189781,49.73978102
t1163,6.552919708,2,0.6,7.824817518,7.281021898,49.80218978
t1164,6.561131387,2,0.6,7.832116788,7.290145985,49.86459854
t1165,6.569343066,2,0.6,7.839416058,7.299270073,49.9270073
t1166,6.577554745,2,0.6,7.846715328,7.308394161,49.98941606
t1167,6.585766423,2,0.6,7.854014599,7.317518248,50.05182482
t1168,6.593978102,2,0.6,7.861313869,7.326642336,50.11423358
t1169,6.602189781,2,0.6,7.868613139,7.335766423,50.17664234
t1170,6.61040146,2,0.6,7.875912409,7.344890511,50.23905109
t1171,6.618613139,2,0.6,7.883211679,7.354014599,50.30145985
t1172,6.626824818,2,0.6,7.890510949,7.363138686,50.36386861
t1173,6.635036496,2,0.6,7.897810219,7.372262774,50.42627737
t1174,6.643248175,2,0.6,7.905109489,7.381386861,50.48868613
t1175,6.651459854,2,0.6,7.912408759,7.390510949,50.55109489
t1176,6.659671533,2,0.6,7.919708029,7.399635036,50.61350365
t1177,6.667883212,2,0.6,7.927007299,7.408759124,50.67591241
t1178,6.676094891,2,0.6,7.934306569,7.417883212,50.73832117
t1179,6.684306569,2,0.6,7.941605839,7.427007299,50.80072993
t1180,6.692518248,2,0.6,7.948905109,7.436131387,50.86313869
t1181,6.700729927,2,0.6,7.95620438,7.445255474,50.92554745
t1182,6.708941606,2,0.6,7.96350365,7.454379562,50.9879562
t1183,6.717153285,2,0.6,7.97080292,7.46350365,51.05036496
t1184,6.725364964,2,0.6,7.97810219,7.472627737,51.11277372
t1185,6.733576642,2,0.6,7.98540146,7.481751825,51.17518248
t1186,6.741788321,2,0.6,7.99270073,7.490875912,51.23759124
t1187,6.75,2,0.6,8,7.5,51.3
t1188,6.758211679,2,0.6,8.00729927,7.509124088,51.36240876
t1189,6.766423358,2,0.6,8.01459854,7.518248175,51.42481752
t1190,6.774635036,2,0.6,8.02189781,7.527372263,51.48722628
t1191,6.782846715,2,0.6,8.02919708,7.53649635,51.54963504
t1192,6.791058394,2,0.6,8.03649635,7.545620438,51.6120438
t1193,6.799270073,2,0.6,8.04379562,7.554744526,51.67445255
t1194,6.807481752,2,0.6,8.051094891,7.563868613,51.73686131
t1195,6.815693431,2,0.6,8.058394161,7.572992701,51.79927007
t1196,6.823905109,2,0.6,8.065693431,7.582116788,51.86167883
t1197,6.832116788,2,0.6,8.072992701,7.591240876,51.92408759
t1198,6.840328467,2,0.6,8.080291971,7.600364964,51.98649635
t1199,6.848540146,2,0.6,8.087591241,7.609489051,52.04890511
t1200,6.856751825,2,0.6,8.094890511,7.618613139,52.11131387
t1201,6.864963504,2,0.6,8.102189781,7.627737226,52.17372263
t1202,6.873175182,2,0.6,8.109489051,7.636861314,52.23613139
t1203,6.881386861,2,0.6,8.116788321,7.645985401,52.29854015
t1204,6.88959854,2,0.6,8.124087591,7.655109489,52.36094891
t1205,6.897810219,2,0.6,8.131386861,7.664233577,52.42335766
t1206,6.906021898,2,0.6,8.138686131,7.673357664,52.48576642
t1207,6.914233577,2,0.6,8.145985401,7.682481752,52.54817518
t1208,6.922445255,2,0.6,8.153284672,7.691605839,52.61058394
t1209,6.930656934,2,0.6,8.160583942,7.700729927,52.6729927
t1210,6.938868613,2,0.6,8.167883212,7.709854015,52.73540146
t1211,6.947080292,2,0.6,8.175182482,7.718978102,52.79781022
t1212,6.955291971,2,0.6,8.182481752,7.72810219,52.86021898
t1213,6.96350365,2,0.6,8.189781022,7.737226277,52.92262774
t1214,6.971715328,2,0.6,8.197080292,7.746350365,52.9850365
t1215,6.979927007,2,0.6,8.204379562,7.755474453,53.04744526
t1216,6.988138686,2,0.6,8.211678832,7.76459854,53.10985401
t1217,6.996350365,2,0.6,8.218978102,7.773722628,53.17226277
t1218,7.004562044,2,0.6,8.226277372,7.782846715,53.23467153
t1219,7.012773723,2,0.6,8.233576642,7.791970803,53.29708029
t1220,7.020985401,2,0.6,8.240875912,7.801094891,53.35948905
t1221,7.02919708,2,0.6,8.248175182,7.810218978,53.42189781
t1222,7.037408759,2,0.6,8.255474453,7.819343066,53.48430657
t1223,7.045620438,2,0.6,8.262773723,7.828467153,53.54671533
t1224,7.053832117,2,0.6,8.270072993,7.837591241,53.60912409
t1225,7.062043796,2,0.6,8.277372263,7.846715328,53.67153285
t1226,7.070255474,2,0.6,8.284671533,7.855839416,53.73394161
t1227,7.078467153,2,0.6,8.291970803,7.864963504,53.79635036
t1228,7.086678832,2,0.6,8.299270073,7.874087591,53.85875912
t1229,7.094890511,2,0.6,8.306569343,7.883211679,53.92116788
t1230,7.10310219,2,0.6,8.313868613,7.892335766,53.98357664
t1231,7.111313869,2,0.6,8.321167883,7.901459854,54.0459854
t1232,7.119525547,2,0.6,8.328467153,7.910583942,54.10839416
t1233,7.127737226,2,0.6,8.335766423,7.919708029,54.17080292
t1234,7.135948905,2,0.6,8.343065693,7.928832117,54.23321168
t1235,7.144160584,2,0.6,8.350364964,7.937956204,54.29562044
t1236,7.152372263,2,0.6,8.357664234,7.947080292,54.3580292
t1237,7.160583942,2,0.6,8.364963504,7.95620438,54.42043796
t1238,7.16879562,2,0.6,8.372262774,7.965328467,54.48284672
t1239,7.177007299,2,0.6,8.379562044,7.974452555,54.54525547
t1240,7.185218978,2,0.6,8.386861314,7.983576642,54.60766423
t1241,7.193430657,2,0.6,8.394160584,7.99270073,54.67007299
t1242,7.201642336,2,0.6,8.401459854,8.001824818,54.73248175
t1243,7.209854015,2,0.6,8.408759124,8.010948905,54.79489051
t1244,7.218065693,2,0.6,8.416058394,8.020072993,54.85729927
t1245,7.226277372,2,0.6,8.423357664,8.02919708,54.91970803
t1246,7.234489051,2,0.6,8.430656934,8.038321168,54.98211679
t1247,7.24270073,2,0.6,8.437956204,8.047445255,55.04452555
t1248,7.250912409,2,0.6,8.445255474,8.056569343,55.10693431
t1249,7.259124088,2,0.6,8.452554745,8.065693431,55.16934307
t1250,7.267335766,2,0.6,8.459854015,8.074817518,55.23175182
t1251,7.275547445,2,0.6,8.467153285,8.083941606,55.29416058
t1252,7.283759124,2,0.6,8.474452555,8.093065693,55.35656934
t1253,7.291970803,2,0.6,8.481751825,8.102189781,55.4189781
t1254,7.300182482,2,0.6,8.489051095,8.111313869,55.48138686
t1255,7.308394161,2,0.6,8.496350365,8.120437956,55.54379562
t1256,7.316605839,2,0.6,8.503649635,8.129562044,55.60620438
t1257,7.324817518,2,0.6,8.510948905,8.138686131,55.66861314
t1258,7.333029197,2,0.6,8.518248175,8.147810219,55.7310219
t1259,7.341240876,2,0.6,8.525547445,8.156934307,55.79343066
t1260,7.349452555,2,0.6,8.532846715,8.166058394,55.85583942
t1261,7.357664234,2,0.6,8.540145985,8.175182482,55.91824818
t1262,7.365875912,2,0.6,8.547445255,8.184306569,55.98065693
t1263,7.374087591,2,0.6,8.554744526,8.193430657,56.04306569
t1264,7.38229927,2,0.6,8.562043796,8.202554745,56.10547445
t1265,7.390510949,2,0.6,8.569343066,8.211678832,56.16788321
t1266,7.398722628,2,0.6,8.576642336,8.22080292,56.23029197
t1267,7.406934307,2,0.6,8.583941606,8.229927007,56.29270073
t1268,7.415145985,2,0.6,8.591240876,8.239051095,56.35510949
t1269,7.423357664,2,0.6,8.598540146,8.248175182,56.41751825
t1270,7.431569343,2,0.6,8.605839416,8.25729927,56.47992701
t1271,7.439781022,2,0.6,8.613138686,8.266423358,56.54233577
t1272,7.447992701,2,0.6,8.620437956,8.275547445,56.60474453
t1273,7.45620438,2,0.6,8.627737226,8.284671533,56.66715328
t1274,7.464416058,2,0.6,8.635036496,8.29379562,56.72956204
t1275,7.472627737,2,0.6,8.642335766,8.302919708,56.7919708
t1276,7.480839416,2,0.6,8.649635036,8.312043796,56.85437956
t1277,7.489051095,2,0.6,8.656934307,8.321167883,56.91678832
t1278,7.497262774,2,0.6,8.664233577,8.330291971,56.97919708
t1279,7.505474453,2,0.6,8.671532847,8.339416058,57.04160584
t1280,7.513686131,2,0.6,8.678832117,8.348540146,57.1040146
t1281,7.52189781,2,0.6,8.686131387,8.357664234,57.16642336
t1282,7.530109489,2,0.6,8.693430657,8.366788321,57.22883212
t1283,7.538321168,2,0.6,8.700729927,8.375912409,57.29124088
t1284,7.546532847,2,0.6,8.708029197,8.385036496,57.35364964
t1285,7.554744526,2,0.6,8.715328467,8.394160584,57.41605839
t1286,7.562956204,2,0.6,8.722627737,8.403284672,57.47846715
t1287,7.571167883,2,0.6,8.729927007,8.412408759,57.54087591
t1288,7.579379562,2,0.6,8.737226277,8.421532847,57.60328467
t1289,7.587591241,2,0.6,8.744525547,8.430656934,57.66569343
t1290,7.59580292,2,0.6,8.751824818,8.439781022,57.72810219
t1291,7.604014599,2,0.6,8.759124088,8.448905109,57.79051095
t1292,7.612226277,2,0.6,8.766423358,8.458029197,57.85291971
t1293,7.620437956,2,0.6,8.773722628,8.467153285,57.91532847
t1294,7.628649635,2,0.6,8.781021898,8.476277372,57.97773723
t1295,7.636861314,2,0.6,8.788321168,8.48540146,58.04014599
t1296,7.645072993,2,0.6,8.795620438,8.494525547,58.10255474
t1297,7.653284672,2,0.6,8.802919708,8.503649635,58.1649635
t1298,7.66149635,2,0.6,8.810218978,8.512773723,58.22737226
t1299,7.669708029,2,0.6,8.817518248,8.52189781,58.28978102
t1300,7.677919708,2,0.6,8.824817518,8.531021898,58.35218978
t1301,7.686131387,2,0.6,8.832116788,8.540145985,58.41459854
t1302,7.694343066,2,0.6,8.839416058,8.549270073,58.4770073
t1303,7.702554745,2,0.6,8.846715328,8.558394161,58.53941606
t1304,7.710766423,2,0.6,8.854014599,8.567518248,58.60182482
t1305,7.718978102,2,0.6,8.861313869,8.576642336,58.66423358
t1306,7.727189781,2,0.6,8.868613139,8.585766423,58.72664234
t1307,7.73540146,2,0.6,8.875912409,8.594890511,58.78905109
t1308,7.743613139,2,0.6,8.883211679,8.604014599,58.85145985
t1309,7.751824818,2,0.6,8.890510949,8.613138686,58.91386861
t1310,7.760036496,2,0.6,8.897810219,8.622262774,58.97627737
t1311,7.768248175,2,0.6,8.905109489,8.631386861,59.03868613
t1312,7.776459854,2,0.6,8.912408759,8.640510949,59.10109489
t1313,7.784671533,2,0.6,8.919708029,8.649635036,59.16350365
t1314,7.792883212,2,0.6,8.927007299,8.658759124,59.22591241
t1315,7.801094891,2,0.6,8.934306569,8.667883212,59.28832117
t1316,7.809306569,2,0.6,8.941605839,8.677007299,59.35072993
t1317,7.817518248,2,0.6,8.948905109,8.686131387,59.41313869
t1318,7.825729927,2,0.6,8.95620438,8.695255474,59.47554745
t1319,7.833941606,2,0.6,8.96350365,8.704379562,59.5379562
t1320,7.842153285,2,0.6,8.97080292,8.71350365,59.60036496
t1321,7.850364964,2,0.6,8.97810219,8.722627737,59.66277372
t1322,7.858576642,2,0.6,8.98540146,8.731751825,59.72518248
t1323,7.866788321,2,0.6,8.99270073,8.740875912,59.78759124
t1324,7.875,2,0.6,9,8.75,59.85
t1325,7.883211679,2,0.6,9.00729927,8.759124088,59.91240876
t1326,7.891423358,2,0.6,9.01459854,8.768248175,59.97481752
t1327,7.899635036,2,0.6,9.02189781,8.777372263,60.03722628
t1328,7.907846715,2,0.6,9.02919708,8.78649635,60.09963504
t1329,7.916058394,2,0.6,9.03649635,8.795620438,60.1620438
t1330,7.924270073,2,0.6,9.04379562,8.804744526,60.22445255
t1331,7.932481752,2,0.6,9.051094891,8.813868613,60.28686131
t1332,7.940693431,2,0.6,9.058394161,8.822992701,60.34927007
t1333,7.948905109,2,0.6,9.065693431,8.832116788,60.41167883
t1334,7.957116788,2,0.6,9.072992701,8.841240876,60.47408759
t1335,7.965328467,2,0.6,9.080291971,8.850364964,60.53649635
t1336,7.973540146,2,0.6,9.087591241,8.859489051,60.59890511
t1337,7.981751825,2,0.6,9.094890511,8.868613139,60.66131387
t1338,7.989963504,2,0.6,9.102189781,8.877737226,60.72372263
t1339,7.998175182,2,0.6,9.109489051,8.886861314,60.78613139
t1340,8.006386861,2,0.6,9.116788321,8.895985401,60.84854015
t1341,8.01459854,2,0.6,9.124087591,8.905109489,60.91094891
t1342,8.022810219,2,0.6,9.131386861,8.914233577,60.97335766
t1343,8.031021898,2,0.6,9.138686131,8.923357664,61.03576642
t1344,8.039233577,2,0.6,9.145985401,8.932481752,61.09817518
t1345,8.047445255,2,0.6,9.153284672,8.941605839,61.16058394
t1346,8.055656934,2,0.6,9.160583942,8.950729927,61.2229927
t1347,8.063868613,2,0.6,9.167883212,8.959854015,61.28540146
t1348,8.072080292,2,0.6,9.175182482,8.968978102,61.34781022
t1349,8.080291971,2,0.6,9.182481752,8.97810219,61.41021898
t1350,8.08850365,2,0.6,9.189781022,8.987226277,61.47262774
t1351,8.096715328,2,0.6,9.197080292,8.996350365,61.5350365
