DATA,,,,,,,,
key,data,,,,,,,
token_name,Oxygen,,,,,,,
token_symbol,OXY,,,,,,,
start_date,01/12/2021,,,,,,,
start_tokens,10000000000,,,,,,,
emission_schedule,1D,,,,,,,
emission_type,linear_unlock,,,,,,,
emission_incentive,,,,,,,,
DISTRIBUTION,,,,,,,,
entity,Community Fund,Team,Serum Ecosystem Incentives,Maps Ecosystem Incentives,Product and Tech Growth,Private Sale,IEO,Partners
type,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage
group,ecosystem,team_advisors,ecosystem,ecosystem,team_advisors,investors,public,team_advisors
emission,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock
allocation,20,10,15,10,25,10,2,8.00
t926,6.144578,3.072289,5.647590,3.072289,13.569277,3.072289,2.000000,2.457831
t927,6.155531,3.077766,5.654984,3.077766,13.578313,3.077766,2.000000,2.462212
t928,6.166484,3.083242,5.662377,3.083242,13.587349,3.083242,2.000000,2.466594
t929,6.177437,3.088719,5.669770,3.088719,13.596386,3.088719,2.000000,2.470975
t930,6.188390,3.094195,5.677163,3.094195,13.605422,3.094195,2.000000,2.475356
t931,6.199343,3.099671,5.684556,3.099671,13.614458,3.099671,2.000000,2.479737
t932,6.210296,3.105148,5.691950,3.105148,13.623494,3.105148,2.000000,2.484118
t933,6.221249,3.110624,5.699343,3.110624,13.632530,3.110624,2.000000,2.488499
t934,6.232202,3.116101,5.706736,3.116101,13.641566,3.116101,2.000000,2.492881
t935,6.243154,3.121577,5.714129,3.121577,13.650602,3.121577,2.000000,2.497262
t936,6.254107,3.127054,5.721522,3.127054,13.659639,3.127054,2.000000,2.501643
t937,6.265060,3.132530,5.728916,3.132530,13.668675,3.132530,2.000000,2.506024
t938,6.276013,3.138007,5.736309,3.138007,13.677711,3.138007,2.000000,2.510405
t939,6.286966,3.143483,5.743702,3.143483,13.686747,3.143483,2.000000,2.514786
t940,6.297919,3.148959,5.751095,3.148959,13.695783,3.148959,2.000000,2.519168
t941,6.308872,3.154436,5.758488,3.154436,13.704819,3.154436,2.000000,2.523549
t942,6.319825,3.159912,5.765882,3.159912,13.713855,3.159912,2.000000,2.527930
t943,6.330778,3.165389,5.773275,3.165389,13.722892,3.165389,2.000000,2.532311
t944,6.341731,3.170865,5.780668,3.170865,13.731928,3.170865,2.000000,2.536692
t945,6.352683,3.176342,5.788061,3.176342,13.740964,3.176342,2.000000,2.541073
t946,6.363636,3.181818,5.795455,3.181818,13.750000,3.181818,2.000000,2.545455
t947,6.374589,3.187295,5.802848,3.187295,13.759036,3.187295,2.000000,2.549836
t948,6.385542,3.192771,5.810241,3.192771,13.768072,3.192771,2.000000,2.554217
t949,6.396495,3.198248,5.817634,3.198248,13.777108,3.198248,2.000000,2.558598
t950,6.407448,3.203724,5.825027,3.203724,13.786145,3.203724,2.000000,2.562979
t951,6.418401,3.209200,5.832421,3.209200,13.795181,3.209200,2.000000,2.567360
t952,6.429354,3.214677,5.839814,3.214677,13.804217,3.214677,2.000000,2.571742
t953,6.440307,3.220153,5.847207,3.220153,13.813253,3.220153,2.000000,2.576123
t954,6.451260,3.225630,5.854600,3.225630,13.822289,3.225630,2.000000,2.580504
t955,6.462212,3.231106,5.861993,3.231106,13.831325,3.231106,2.000000,2.584885
t956,6.473165,3.236583,5.869387,3.236583,13.840361,3.236583,2.000000,2.589266
t957,6.484118,3.242059,5.876780,3.242059,13.849398,3.242059,2.000000,2.593647
t958,6.495071,3.247536,5.884173,3.247536,13.858434,3.247536,2.000000,2.598028
t959,6.506024,3.253012,5.891566,3.253012,13.867470,3.253012,2.000000,2.602410
t960,6.516977,3.258488,5.898959,3.258488,13.876506,3.258488,2.000000,2.606791
t961,6.527930,3.263965,5.906353,3.263965,13.885542,3.263965,2.000000,2.611172
t962,6.538883,3.269441,5.913746,3.269441,13.894578,3.269441,2.000000,2.615553
t963,6.549836,3.274918,5.921139,3.274918,13.903614,3.274918,2.000000,2.619934
t964,6.560789,3.280394,5.928532,3.280394,13.912651,3.280394,2.000000,2.624315
t965,6.571742,3.285871,5.935926,3.285871,13.921687,3.285871,2.000000,2.628697
t966,6.582694,3.291347,5.943319,3.291347,13.930723,3.291347,2.000000,2.633078
t967,6.593647,3.296824,5.950712,3.296824,13.939759,3.296824,2.000000,2.637459
t968,6.604600,3.302300,5.958105,3.302300,13.948795,3.302300,2.000000,2.641840
t969,6.615553,3.307777,5.965498,3.307777,13.957831,3.307777,2.000000,2.646221
t970,6.626506,3.313253,5.972892,3.313253,13.966867,3.313253,2.000000,2.650602
t971,6.637459,3.318729,5.980285,3.318729,13.975904,3.318729,2.000000,2.654984
t972,6.648412,3.324206,5.987678,3.324206,13.984940,3.324206,2.000000,2.659365
t973,6.659365,3.329682,5.995071,3.329682,13.993976,3.329682,2.000000,2.663746
t974,6.670318,3.335159,6.002464,3.335159,14.003012,3.335159,2.000000,2.668127
t975,6.681271,3.340635,6.009858,3.340635,14.012048,3.340635,2.000000,2.672508
t976,6.692223,3.346112,6.017251,3.346112,14.021084,3.346112,2.000000,2.676889
t977,6.703176,3.351588,6.024644,3.351588,14.030120,3.351588,2.000000,2.681271
t978,6.714129,3.357065,6.032037,3.357065,14.039157,3.357065,2.000000,2.685652
t979,6.725082,3.362541,6.039430,3.362541,14.048193,3.362541,2.000000,2.690033
t980,6.736035,3.368018,6.046824,3.368018,14.057229,3.368018,2.000000,2.694414
t981,6.746988,3.373494,6.054217,3.373494,14.066265,3.373494,2.000000,2.698795
t982,6.757941,3.378970,6.061610,3.378970,14.075301,3.378970,2.000000,2.703176
t983,6.768894,3.384447,6.069003,3.384447,14.084337,3.384447,2.000000,2.707558
t984,6.779847,3.389923,6.076396,3.389923,14.093373,3.389923,2.000000,2.711939
t985,6.790800,3.395400,6.083790,3.395400,14.102410,3.395400,2.000000,2.716320
t986,6.801752,3.400876,6.091183,3.400876,14.111446,3.400876,2.000000,2.720701
t987,6.812705,3.406353,6.098576,3.406353,14.120482,3.406353,2.000000,2.725082
t988,6.823658,3.411829,6.105969,3.411829,14.129518,3.411829,2.000000,2.729463
t989,6.834611,3.417306,6.113363,3.417306,14.138554,3.417306,2.000000,2.733844
t990,6.845564,3.422782,6.120756,3.422782,14.147590,3.422782,2.000000,2.738226
t991,6.856517,3.428258,6.128149,3.428258,14.156627,3.428258,2.000000,2.742607
t992,6.867470,3.433735,6.135542,3.433735,14.165663,3.433735,2.000000,2.746988
t993,6.878423,3.439211,6.142935,3.439211,14.174699,3.439211,2.000000,2.751369
t994,6.889376,3.444688,6.150329,3.444688,14.183735,3.444688,2.000000,2.755750
t995,6.900329,3.450164,6.157722,3.450164,14.192771,3.450164,2.000000,2.760131
t996,6.911281,3.455641,6.165115,3.455641,14.201807,3.455641,2.000000,2.764513
t997,6.922234,3.461117,6.172508,3.461117,14.210843,3.461117,2.000000,2.768894
t998,6.933187,3.466594,6.179901,3.466594,14.219880,3.466594,2.000000,2.773275
t999,6.944140,3.472070,6.187295,3.472070,14.228916,3.472070,2.000000,2.777656
t1000,6.955093,3.477547,6.194688,3.477547,14.237952,3.477547,2.000000,2.782037
t1001,6.966046,3.483023,6.202081,3.483023,14.246988,3.483023,2.000000,2.786418
t1002,6.976999,3.488499,6.209474,3.488499,14.256024,3.488499,2.000000,2.790800
t1003,6.987952,3.493976,6.216867,3.493976,14.265060,3.493976,2.000000,2.795181
t1004,6.998905,3.499452,6.224261,3.499452,14.274096,3.499452,2.000000,2.799562
t1005,7.009858,3.504929,6.231654,3.504929,14.283133,3.504929,2.000000,2.803943
t1006,7.020811,3.510405,6.239047,3.510405,14.292169,3.510405,2.000000,2.808324
t1007,7.031763,3.515882,6.246440,3.515882,14.301205,3.515882,2.000000,2.812705
t1008,7.042716,3.521358,6.253834,3.521358,14.310241,3.521358,2.000000,2.817087
t1009,7.053669,3.526835,6.261227,3.526835,14.319277,3.526835,2.000000,2.821468
t1010,7.064622,3.532311,6.268620,3.532311,14.328313,3.532311,2.000000,2.825849
t1011,7.075575,3.537788,6.276013,3.537788,14.337349,3.537788,2.000000,2.830230
t1012,7.086528,3.543264,6.283406,3.543264,14.346386,3.543264,2.000000,2.834611
t1013,7.097481,3.548740,6.290800,3.548740,14.355422,3.548740,2.000000,2.838992
t1014,7.108434,3.554217,6.298193,3.554217,14.364458,3.554217,2.000000,2.843373
t1015,7.119387,3.559693,6.305586,3.559693,14.373494,3.559693,2.000000,2.847755
t1016,7.130340,3.565170,6.312979,3.565170,14.382530,3.565170,2.000000,2.852136
t1017,7.141292,3.570646,6.320372,3.570646,14.391566,3.570646,2.000000,2.856517
t1018,7.152245,3.576123,6.327766,3.576123,14.400602,3.576123,2.000000,2.860898
t1019,7.163198,3.581599,6.335159,3.581599,14.409639,3.581599,2.000000,2.865279
t1020,7.174151,3.587076,6.342552,3.587076,14.418675,3.587076,2.000000,2.869660
t1021,7.185104,3.592552,6.349945,3.592552,14.427711,3.592552,2.000000,2.874042
t1022,7.196057,3.598028,6.357338,3.598028,14.436747,3.598028,2.000000,2.878423
t1023,7.207010,3.603505,6.364732,3.603505,14.445783,3.603505,2.000000,2.882804
t1024,7.217963,3.608981,6.372125,3.608981,14.454819,3.608981,2.000000,2.887185
t1025,7.228916,3.614458,6.379518,3.614458,14.463855,3.614458,2.000000,2.891566
t1026,7.239869,3.619934,6.386911,3.619934,14.472892,3.619934,2.000000,2.895947
t1027,7.250821,3.625411,6.394304,3.625411,14.481928,3.625411,2.000000,2.900329
t1028,7.261774,3.630887,6.401698,3.630887,14.490964,3.630887,2.000000,2.904710
t1029,7.272727,3.636364,6.409091,3.636364,14.500000,3.636364,2.000000,2.909091
t1030,7.283680,3.641840,6.416484,3.641840,14.509036,3.641840,2.000000,2.913472
t1031,7.294633,3.647317,6.423877,3.647317,14.518072,3.647317,2.000000,2.917853
t1032,7.305586,3.652793,6.431271,3.652793,14.527108,3.652793,2.000000,2.922234
t1033,7.316539,3.658269,6.438664,3.658269,14.536145,3.658269,2.000000,2.926616
t1034,7.327492,3.663746,6.446057,3.663746,14.545181,3.663746,2.000000,2.930997
t1035,7.338445,3.669222,6.453450,3.669222,14.554217,3.669222,2.000000,2.935378
t1036,7.349398,3.674699,6.460843,3.674699,14.563253,3.674699,2.000000,2.939759
t1037,7.360350,3.680175,6.468237,3.680175,14.572289,3.680175,2.000000,2.944140
t1038,7.371303,3.685652,6.475630,3.685652,14.581325,3.685652,2.000000,2.948521
t1039,7.382256,3.691128,6.483023,3.691128,14.590361,3.691128,2.000000,2.952903
t1040,7.393209,3.696605,6.490416,3.696605,14.599398,3.696605,2.000000,2.957284
t1041,7.404162,3.702081,6.497809,3.702081,14.608434,3.702081,2.000000,2.961665
t1042,7.415115,3.707558,6.505203,3.707558,14.617470,3.707558,2.000000,2.966046
t1043,7.426068,3.713034,6.512596,3.713034,14.626506,3.713034,2.000000,2.970427
t1044,7.437021,3.718510,6.519989,3.718510,14.635542,3.718510,2.000000,2.974808
t1045,7.447974,3.723987,6.527382,3.723987,14.644578,3.723987,2.000000,2.979189
t1046,7.458927,3.729463,6.534775,3.729463,14.653614,3.729463,2.000000,2.983571
t1047,7.469880,3.734940,6.542169,3.734940,14.662651,3.734940,2.000000,2.987952
t1048,7.480832,3.740416,6.549562,3.740416,14.671687,3.740416,2.000000,2.992333
t1049,7.491785,3.745893,6.556955,3.745893,14.680723,3.745893,2.000000,2.996714
t1050,7.502738,3.751369,6.564348,3.751369,14.689759,3.751369,2.000000,3.001095
t1051,7.513691,3.756846,6.571742,3.756846,14.698795,3.756846,2.000000,3.005476
t1052,7.524644,3.762322,6.579135,3.762322,14.707831,3.762322,2.000000,3.009858
t1053,7.535597,3.767798,6.586528,3.767798,14.716867,3.767798,2.000000,3.014239
t1054,7.546550,3.773275,6.593921,3.773275,14.725904,3.773275,2.000000,3.018620
t1055,7.557503,3.778751,6.601314,3.778751,14.734940,3.778751,2.000000,3.023001
t1056,7.568456,3.784228,6.608708,3.784228,14.743976,3.784228,2.000000,3.027382
t1057,7.579409,3.789704,6.616101,3.789704,14.753012,3.789704,2.000000,3.031763
t1058,7.590361,3.795181,6.623494,3.795181,14.762048,3.795181,2.000000,3.036145
t1059,7.601314,3.800657,6.630887,3.800657,14.771084,3.800657,2.000000,3.040526
t1060,7.612267,3.806134,6.638280,3.806134,14.780120,3.806134,2.000000,3.044907
t1061,7.623220,3.811610,6.645674,3.811610,14.789157,3.811610,2.000000,3.049288
t1062,7.634173,3.817087,6.653067,3.817087,14.798193,3.817087,2.000000,3.053669
t1063,7.645126,3.822563,6.660460,3.822563,14.807229,3.822563,2.000000,3.058050
t1064,7.656079,3.828039,6.667853,3.828039,14.816265,3.828039,2.000000,3.062432
t1065,7.667032,3.833516,6.675246,3.833516,14.825301,3.833516,2.000000,3.066813
t1066,7.677985,3.838992,6.682640,3.838992,14.834337,3.838992,2.000000,3.071194
t1067,7.688938,3.844469,6.690033,3.844469,14.843373,3.844469,2.000000,3.075575
t1068,7.699890,3.849945,6.697426,3.849945,14.852410,3.849945,2.000000,3.079956
t1069,7.710843,3.855422,6.704819,3.855422,14.861446,3.855422,2.000000,3.084337
t1070,7.721796,3.860898,6.712212,3.860898,14.870482,3.860898,2.000000,3.088719
t1071,7.732749,3.866375,6.719606,3.866375,14.879518,3.866375,2.000000,3.093100
t1072,7.743702,3.871851,6.726999,3.871851,14.888554,3.871851,2.000000,3.097481
t1073,7.754655,3.877327,6.734392,3.877327,14.897590,3.877327,2.000000,3.101862
t1074,7.765608,3.882804,6.741785,3.882804,14.906627,3.882804,2.000000,3.106243
t1075,7.776561,3.888280,6.749179,3.888280,14.915663,3.888280,2.000000,3.110624
t1076,7.787514,3.893757,6.756572,3.893757,14.924699,3.893757,2.000000,3.115005
t1077,7.798467,3.899233,6.763965,3.899233,14.933735,3.899233,2.000000,3.119387
t1078,7.809419,3.904710,6.771358,3.904710,14.942771,3.904710,2.000000,3.123768
t1079,7.820372,3.910186,6.778751,3.910186,14.951807,3.910186,2.000000,3.128149
t1080,7.831325,3.915663,6.786145,3.915663,14.960843,3.915663,2.000000,3.132530
t1081,7.842278,3.921139,6.793538,3.921139,14.969880,3.921139,2.000000,3.136911
t1082,7.853231,3.926616,6.800931,3.926616,14.978916,3.926616,2.000000,3.141292
t1083,7.864184,3.932092,6.808324,3.932092,14.987952,3.932092,2.000000,3.145674
t1084,7.875137,3.937568,6.815717,3.937568,14.996988,3.937568,2.000000,3.150055
t1085,7.886090,3.943045,6.823111,3.943045,15.006024,3.943045,2.000000,3.154436
t1086,7.897043,3.948521,6.830504,3.948521,15.015060,3.948521,2.000000,3.158817
t1087,7.907996,3.953998,6.837897,3.953998,15.024096,3.953998,2.000000,3.163198
t1088,7.918949,3.959474,6.845290,3.959474,15.033133,3.959474,2.000000,3.167579
t1089,7.929901,3.964951,6.852683,3.964951,15.042169,3.964951,2.000000,3.171961
t1090,7.940854,3.970427,6.860077,3.970427,15.051205,3.970427,2.000000,3.176342
t1091,7.951807,3.975904,6.867470,3.975904,15.060241,3.975904,2.000000,3.180723
t1092,7.962760,3.981380,6.874863,3.981380,15.069277,3.981380,2.000000,3.185104
t1093,7.973713,3.986857,6.882256,3.986857,15.078313,3.986857,2.000000,3.189485
t1094,7.984666,3.992333,6.889650,3.992333,15.087349,3.992333,2.000000,3.193866
t1095,7.995619,3.997809,6.897043,3.997809,15.096386,3.997809,2.000000,3.198248
t1096,8.006572,4.003286,6.904436,4.003286,15.105422,4.003286,2.000000,3.202629
t1097,8.017525,4.008762,6.911829,4.008762,15.114458,4.008762,2.000000,3.207010
t1098,8.028478,4.014239,6.919222,4.014239,15.123494,4.014239,2.000000,3.211391
t1099,8.039430,4.019715,6.926616,4.019715,15.132530,4.019715,2.000000,3.215772
t1100,8.050383,4.025192,6.934009,4.025192,15.141566,4.025192,2.000000,3.220153
t1101,8.061336,4.030668,6.941402,4.030668,15.150602,4.030668,2.000000,3.224535
t1102,8.072289,4.036145,6.948795,4.036145,15.159639,4.036145,2.000000,3.228916
t1103,8.083242,4.041621,6.956188,4.041621,15.168675,4.041621,2.000000,3.233297
t1104,8.094195,4.047097,6.963582,4.047097,15.177711,4.047097,2.000000,3.237678
t1105,8.105148,4.052574,6.970975,4.052574,15.186747,4.052574,2.000000,3.242059
t1106,8.116101,4.058050,6.978368,4.058050,15.195783,4.058050,2.000000,3.246440
t1107,8.127054,4.063527,6.985761,4.063527,15.204819,4.063527,2.000000,3.250821
t1108,8.138007,4.069003,6.993154,4.069003,15.213855,4.069003,2.000000,3.255203
t1109,8.148959,4.074480,7.000548,4.074480,15.222892,4.074480,2.000000,3.259584
t1110,8.159912,4.079956,7.007941,4.079956,15.231928,4.079956,2.000000,3.263965
t1111,8.170865,4.085433,7.015334,4.085433,15.240964,4.085433,2.000000,3.268346
t1112,8.181818,4.090909,7.022727,4.090909,15.250000,4.090909,2.000000,3.272727
t1113,8.192771,4.096386,7.030120,4.096386,15.259036,4.096386,2.000000,3.277108
t1114,8.203724,4.101862,7.037514,4.101862,15.268072,4.101862,2.000000,3.281490
t1115,8.214677,4.107338,7.044907,4.107338,15.277108,4.107338,2.000000,3.285871
t1116,8.225630,4.112815,7.052300,4.112815,15.286145,4.112815,2.000000,3.290252
t1117,8.236583,4.118291,7.059693,4.118291,15.295181,4.118291,2.000000,3.294633
t1118,8.247536,4.123768,7.067087,4.123768,15.304217,4.123768,2.000000,3.299014
t1119,8.258488,4.129244,7.074480,4.129244,15.313253,4.129244,2.000000,3.303395
t1120,8.269441,4.134721,7.081873,4.134721,15.322289,4.134721,2.000000,3.307777
t1121,8.280394,4.140197,7.089266,4.140197,15.331325,4.140197,2.000000,3.312158
t1122,8.291347,4.145674,7.096659,4.145674,15.340361,4.145674,2.000000,3.316539
t1123,8.302300,4.151150,7.104053,4.151150,15.349398,4.151150,2.000000,3.320920
t1124,8.313253,4.156627,7.111446,4.156627,15.358434,4.156627,2.000000,3.325301
t1125,8.324206,4.162103,7.118839,4.162103,15.367470,4.162103,2.000000,3.329682
t1126,8.335159,4.167579,7.126232,4.167579,15.376506,4.167579,2.000000,3.334064
t1127,8.346112,4.173056,7.133625,4.173056,15.385542,4.173056,2.000000,3.338445
t1128,8.357065,4.178532,7.141019,4.178532,15.394578,4.178532,2.000000,3.342826
t1129,8.368018,4.184009,7.148412,4.184009,15.403614,4.184009,2.000000,3.347207
t1130,8.378970,4.189485,7.155805,4.189485,15.412651,4.189485,2.000000,3.351588
t1131,8.389923,4.194962,7.163198,4.194962,15.421687,4.194962,2.000000,3.355969
t1132,8.400876,4.200438,7.170591,4.200438,15.430723,4.200438,2.000000,3.360350
t1133,8.411829,4.205915,7.177985,4.205915,15.439759,4.205915,2.000000,3.364732
t1134,8.422782,4.211391,7.185378,4.211391,15.448795,4.211391,2.000000,3.369113
t1135,8.433735,4.216867,7.192771,4.216867,15.457831,4.216867,2.000000,3.373494
t1136,8.444688,4.222344,7.200164,4.222344,15.466867,4.222344,2.000000,3.377875
t1137,8.455641,4.227820,7.207558,4.227820,15.475904,4.227820,2.000000,3.382256
t1138,8.466594,4.233297,7.214951,4.233297,15.484940,4.233297,2.000000,3.386637
t1139,8.477547,4.238773,7.222344,4.238773,15.493976,4.238773,2.000000,3.391019
t1140,8.488499,4.244250,7.229737,4.244250,15.503012,4.244250,2.000000,3.395400
t1141,8.499452,4.249726,7.237130,4.249726,15.512048,4.249726,2.000000,3.399781
t1142,8.510405,4.255203,7.244524,4.255203,15.521084,4.255203,2.000000,3.404162
t1143,8.521358,4.260679,7.251917,4.260679,15.530120,4.260679,2.000000,3.408543
t1144,8.532311,4.266156,7.259310,4.266156,15.539157,4.266156,2.000000,3.412924
t1145,8.543264,4.271632,7.266703,4.271632,15.548193,4.271632,2.000000,3.417306
t1146,8.554217,4.277108,7.274096,4.277108,15.557229,4.277108,2.000000,3.421687
t1147,8.565170,4.282585,7.281490,4.282585,15.566265,4.282585,2.000000,3.426068
t1148,8.576123,4.288061,7.288883,4.288061,15.575301,4.288061,2.000000,3.430449
t1149,8.587076,4.293538,7.296276,4.293538,15.584337,4.293538,2.000000,3.434830
t1150,8.598028,4.299014,7.303669,4.299014,15.593373,4.299014,2.000000,3.439211
t1151,8.608981,4.304491,7.311062,4.304491,15.602410,4.304491,2.000000,3.443593
t1152,8.619934,4.309967,7.318456,4.309967,15.611446,4.309967,2.000000,3.447974
t1153,8.630887,4.315444,7.325849,4.315444,15.620482,4.315444,2.000000,3.452355
t1154,8.641840,4.320920,7.333242,4.320920,15.629518,4.320920,2.000000,3.456736
t1155,8.652793,4.326396,7.340635,4.326396,15.638554,4.326396,2.000000,3.461117
t1156,8.663746,4.331873,7.348028,4.331873,15.647590,4.331873,2.000000,3.465498
t1157,8.674699,4.337349,7.355422,4.337349,15.656627,4.337349,2.000000,3.469880
t1158,8.685652,4.342826,7.362815,4.342826,15.665663,4.342826,2.000000,3.474261
t1159,8.696605,4.348302,7.370208,4.348302,15.674699,4.348302,2.000000,3.478642
t1160,8.707558,4.353779,7.377601,4.353779,15.683735,4.353779,2.000000,3.483023
t1161,8.718510,4.359255,7.384995,4.359255,15.692771,4.359255,2.000000,3.487404
t1162,8.729463,4.364732,7.392388,4.364732,15.701807,4.364732,2.000000,3.491785
t1163,8.740416,4.370208,7.399781,4.370208,15.710843,4.370208,2.000000,3.496166
t1164,8.751369,4.375685,7.407174,4.375685,15.719880,4.375685,2.000000,3.500548
t1165,8.762322,4.381161,7.414567,4.381161,15.728916,4.381161,2.000000,3.504929
t1166,8.773275,4.386637,7.421961,4.386637,15.737952,4.386637,2.000000,3.509310
t1167,8.784228,4.392114,7.429354,4.392114,15.746988,4.392114,2.000000,3.513691
t1168,8.795181,4.397590,7.436747,4.397590,15.756024,4.397590,2.000000,3.518072
t1169,8.806134,4.403067,7.444140,4.403067,15.765060,4.403067,2.000000,3.522453
t1170,8.817087,4.408543,7.451533,4.408543,15.774096,4.408543,2.000000,3.526835
t1171,8.828039,4.414020,7.458927,4.414020,15.783133,4.414020,2.000000,3.531216
t1172,8.838992,4.419496,7.466320,4.419496,15.792169,4.419496,2.000000,3.535597
t1173,8.849945,4.424973,7.473713,4.424973,15.801205,4.424973,2.000000,3.539978
t1174,8.860898,4.430449,7.481106,4.430449,15.810241,4.430449,2.000000,3.544359
t1175,8.871851,4.435926,7.488499,4.435926,15.819277,4.435926,2.000000,3.548740
t1176,8.882804,4.441402,7.495893,4.441402,15.828313,4.441402,2.000000,3.553122
t1177,8.893757,4.446878,7.503286,4.446878,15.837349,4.446878,2.000000,3.557503
t1178,8.904710,4.452355,7.510679,4.452355,15.846386,4.452355,2.000000,3.561884
t1179,8.915663,4.457831,7.518072,4.457831,15.855422,4.457831,2.000000,3.566265
t1180,8.926616,4.463308,7.525465,4.463308,15.864458,4.463308,2.000000,3.570646
t1181,8.937568,4.468784,7.532859,4.468784,15.873494,4.468784,2.000000,3.575027
t1182,8.948521,4.474261,7.540252,4.474261,15.882530,4.474261,2.000000,3.579409
t1183,8.959474,4.479737,7.547645,4.479737,15.891566,4.479737,2.000000,3.583790
t1184,8.970427,4.485214,7.555038,4.485214,15.900602,4.485214,2.000000,3.588171
t1185,8.981380,4.490690,7.562432,4.490690,15.909639,4.490690,2.000000,3.592552
t1186,8.992333,4.496166,7.569825,4.496166,15.918675,4.496166,2.000000,3.596933
t1187,9.003286,4.501643,7.577218,4.501643,15.927711,4.501643,2.000000,3.601314
t1188,9.014239,4.507119,7.584611,4.507119,15.936747,4.507119,2.000000,3.605696
t1189,9.025192,4.512596,7.592004,4.512596,15.945783,4.512596,2.000000,3.610077
t1190,9.036145,4.518072,7.599398,4.518072,15.954819,4.518072,2.000000,3.614458
t1191,9.047097,4.523549,7.606791,4.523549,15.963855,4.523549,2.000000,3.618839
t1192,9.058050,4.529025,7.614184,4.529025,15.972892,4.529025,2.000000,3.623220
t1193,9.069003,4.534502,7.621577,4.534502,15.981928,4.534502,2.000000,3.627601
t1194,9.079956,4.539978,7.628970,4.539978,15.990964,4.539978,2.000000,3.631982
t1195,9.090909,4.545455,7.636364,4.545455,16.000000,4.545455,2.000000,3.636364
t1196,9.101862,4.550931,7.643757,4.550931,16.009036,4.550931,2.000000,3.640745
t1197,9.112815,4.556407,7.651150,4.556407,16.018072,4.556407,2.000000,3.645126
t1198,9.123768,4.561884,7.658543,4.561884,16.027108,4.561884,2.000000,3.649507
t1199,9.134721,4.567360,7.665936,4.567360,16.036145,4.567360,2.000000,3.653888
t1200,9.145674,4.572837,7.673330,4.572837,16.045181,4.572837,2.000000,3.658269
t1201,9.156627,4.578313,7.680723,4.578313,16.054217,4.578313,2.000000,3.662651
t1202,9.167579,4.583790,7.688116,4.583790,16.063253,4.583790,2.000000,3.667032
t1203,9.178532,4.589266,7.695509,4.589266,16.072289,4.589266,2.000000,3.671413
t1204,9.189485,4.594743,7.702903,4.594743,16.081325,4.594743,2.000000,3.675794
t1205,9.200438,4.600219,7.710296,4.600219,16.090361,4.600219,2.000000,3.680175
t1206,9.211391,4.605696,7.717689,4.605696,16.099398,4.605696,2.000000,3.684556
t1207,9.222344,4.611172,7.725082,4.611172,16.108434,4.611172,2.000000,3.688938
t1208,9.233297,4.616648,7.732475,4.616648,16.117470,4.616648,2.000000,3.693319
t1209,9.244250,4.622125,7.739869,4.622125,16.126506,4.622125,2.000000,3.697700
t1210,9.255203,4.627601,7.747262,4.627601,16.135542,4.627601,2.000000,3.702081
t1211,9.266156,4.633078,7.754655,4.633078,16.144578,4.633078,2.000000,3.706462
t1212,9.277108,4.638554,7.762048,4.638554,16.153614,4.638554,2.000000,3.710843
t1213,9.288061,4.644031,7.769441,4.644031,16.162651,4.644031,2.000000,3.715225
t1214,9.299014,4.649507,7.776835,4.649507,16.171687,4.649507,2.000000,3.719606
t1215,9.309967,4.654984,7.784228,4.654984,16.180723,4.654984,2.000000,3.723987
t1216,9.320920,4.660460,7.791621,4.660460,16.189759,4.660460,2.000000,3.728368
t1217,9.331873,4.665936,7.799014,4.665936,16.198795,4.665936,2.000000,3.732749
t1218,9.342826,4.671413,7.806407,4.671413,16.207831,4.671413,2.000000,3.737130
t1219,9.353779,4.676889,7.813801,4.676889,16.216867,4.676889,2.000000,3.741512
t1220,9.364732,4.682366,7.821194,4.682366,16.225904,4.682366,2.000000,3.745893
t1221,9.375685,4.687842,7.828587,4.687842,16.234940,4.687842,2.000000,3.750274
t1222,9.386637,4.693319,7.835980,4.693319,16.243976,4.693319,2.000000,3.754655
t1223,9.397590,4.698795,7.843373,4.698795,16.253012,4.698795,2.000000,3.759036
t1224,9.408543,4.704272,7.850767,4.704272,16.262048,4.704272,2.000000,3.763417
t1225,9.419496,4.709748,7.858160,4.709748,16.271084,4.709748,2.000000,3.767798
t1226,9.430449,4.715225,7.865553,4.715225,16.280120,4.715225,2.000000,3.772180
t1227,9.441402,4.720701,7.872946,4.720701,16.289157,4.720701,2.000000,3.776561
t1228,9.452355,4.726177,7.880340,4.726177,16.298193,4.726177,2.000000,3.780942
t1229,9.463308,4.731654,7.887733,4.731654,16.307229,4.731654,2.000000,3.785323
t1230,9.474261,4.737130,7.895126,4.737130,16.316265,4.737130,2.000000,3.789704
t1231,9.485214,4.742607,7.902519,4.742607,16.325301,4.742607,2.000000,3.794085
t1232,9.496166,4.748083,7.909912,4.748083,16.334337,4.748083,2.000000,3.798467
t1233,9.507119,4.753560,7.917306,4.753560,16.343373,4.753560,2.000000,3.802848
t1234,9.518072,4.759036,7.924699,4.759036,16.352410,4.759036,2.000000,3.807229
t1235,9.529025,4.764513,7.932092,4.764513,16.361446,4.764513,2.000000,3.811610
t1236,9.539978,4.769989,7.939485,4.769989,16.370482,4.769989,2.000000,3.815991
